dataset_name,file_name,original_file_name,cwe_id,cwe_present,acceptable_cwe_ids,cwe_description
juliet-top-25-subset-34,J19830,CWE549_Missing_Password_Masking__Servlet_08_bad,CWE-549,True,CWE-522 CWE-549,Missing Password Masking
juliet-top-25-subset-34,J19831,CWE549_Missing_Password_Masking__Servlet_08_good,CWE-549,False,CWE-522 CWE-549,Missing Password Masking
juliet-top-25-subset-34,J19832,CWE549_Missing_Password_Masking__Servlet_09_bad,CWE-549,True,CWE-522 CWE-549,Missing Password Masking
juliet-top-25-subset-34,J19833,CWE549_Missing_Password_Masking__Servlet_09_good,CWE-549,False,CWE-522 CWE-549,Missing Password Masking
juliet-top-25-subset-34,J19834,CWE549_Missing_Password_Masking__Servlet_10_bad,CWE-549,True,CWE-522 CWE-549,Missing Password Masking
juliet-top-25-subset-34,J19835,CWE549_Missing_Password_Masking__Servlet_10_good,CWE-549,False,CWE-522 CWE-549,Missing Password Masking
juliet-top-25-subset-34,J19836,CWE549_Missing_Password_Masking__Servlet_11_bad,CWE-549,True,CWE-522 CWE-549,Missing Password Masking
juliet-top-25-subset-34,J19837,CWE549_Missing_Password_Masking__Servlet_11_good,CWE-549,False,CWE-522 CWE-549,Missing Password Masking
juliet-top-25-subset-34,J19838,CWE549_Missing_Password_Masking__Servlet_12_bad,CWE-549,True,CWE-522 CWE-549,Missing Password Masking
juliet-top-25-subset-34,J19839,CWE549_Missing_Password_Masking__Servlet_12_good,CWE-549,False,CWE-522 CWE-549,Missing Password Masking
juliet-top-25-subset-34,J19840,CWE549_Missing_Password_Masking__Servlet_13_bad,CWE-549,True,CWE-522 CWE-549,Missing Password Masking
juliet-top-25-subset-34,J19841,CWE549_Missing_Password_Masking__Servlet_13_good,CWE-549,False,CWE-522 CWE-549,Missing Password Masking
juliet-top-25-subset-34,J19842,CWE549_Missing_Password_Masking__Servlet_14_bad,CWE-549,True,CWE-522 CWE-549,Missing Password Masking
juliet-top-25-subset-34,J19843,CWE549_Missing_Password_Masking__Servlet_14_good,CWE-549,False,CWE-522 CWE-549,Missing Password Masking
juliet-top-25-subset-34,J19844,CWE549_Missing_Password_Masking__Servlet_15_bad,CWE-549,True,CWE-522 CWE-549,Missing Password Masking
juliet-top-25-subset-34,J19845,CWE549_Missing_Password_Masking__Servlet_15_good,CWE-549,False,CWE-522 CWE-549,Missing Password Masking
juliet-top-25-subset-34,J19846,CWE549_Missing_Password_Masking__Servlet_16_bad,CWE-549,True,CWE-522 CWE-549,Missing Password Masking
juliet-top-25-subset-34,J19847,CWE549_Missing_Password_Masking__Servlet_16_good,CWE-549,False,CWE-522 CWE-549,Missing Password Masking
juliet-top-25-subset-34,J19848,CWE549_Missing_Password_Masking__Servlet_17_bad,CWE-549,True,CWE-522 CWE-549,Missing Password Masking
juliet-top-25-subset-34,J19849,CWE549_Missing_Password_Masking__Servlet_17_good,CWE-549,False,CWE-522 CWE-549,Missing Password Masking
juliet-top-25-subset-34,J19852,CWE566_Authorization_Bypass_Through_SQL_Primary__Servlet_02_bad,CWE-566,True,CWE-566 CWE-639,Authorization Bypass Through SQL Primary
juliet-top-25-subset-34,J19853,CWE566_Authorization_Bypass_Through_SQL_Primary__Servlet_02_good,CWE-566,False,CWE-566 CWE-639,Authorization Bypass Through SQL Primary
juliet-top-25-subset-34,J19854,CWE566_Authorization_Bypass_Through_SQL_Primary__Servlet_03_bad,CWE-566,True,CWE-566 CWE-639,Authorization Bypass Through SQL Primary
juliet-top-25-subset-34,J19855,CWE566_Authorization_Bypass_Through_SQL_Primary__Servlet_03_good,CWE-566,False,CWE-566 CWE-639,Authorization Bypass Through SQL Primary
juliet-top-25-subset-34,J19858,CWE566_Authorization_Bypass_Through_SQL_Primary__Servlet_05_bad,CWE-566,True,CWE-566 CWE-639,Authorization Bypass Through SQL Primary
juliet-top-25-subset-34,J19859,CWE566_Authorization_Bypass_Through_SQL_Primary__Servlet_05_good,CWE-566,False,CWE-566 CWE-639,Authorization Bypass Through SQL Primary
juliet-top-25-subset-34,J19860,CWE566_Authorization_Bypass_Through_SQL_Primary__Servlet_06_bad,CWE-566,True,CWE-566 CWE-639,Authorization Bypass Through SQL Primary
juliet-top-25-subset-34,J19861,CWE566_Authorization_Bypass_Through_SQL_Primary__Servlet_06_good,CWE-566,False,CWE-566 CWE-639,Authorization Bypass Through SQL Primary
juliet-top-25-subset-34,J19862,CWE566_Authorization_Bypass_Through_SQL_Primary__Servlet_07_bad,CWE-566,True,CWE-566 CWE-639,Authorization Bypass Through SQL Primary
juliet-top-25-subset-34,J19863,CWE566_Authorization_Bypass_Through_SQL_Primary__Servlet_07_good,CWE-566,False,CWE-566 CWE-639,Authorization Bypass Through SQL Primary
juliet-top-25-subset-34,J19864,CWE566_Authorization_Bypass_Through_SQL_Primary__Servlet_08_bad,CWE-566,True,CWE-566 CWE-639,Authorization Bypass Through SQL Primary
juliet-top-25-subset-34,J19865,CWE566_Authorization_Bypass_Through_SQL_Primary__Servlet_08_good,CWE-566,False,CWE-566 CWE-639,Authorization Bypass Through SQL Primary
juliet-top-25-subset-34,J19866,CWE566_Authorization_Bypass_Through_SQL_Primary__Servlet_09_bad,CWE-566,True,CWE-566 CWE-639,Authorization Bypass Through SQL Primary
juliet-top-25-subset-34,J19867,CWE566_Authorization_Bypass_Through_SQL_Primary__Servlet_09_good,CWE-566,False,CWE-566 CWE-639,Authorization Bypass Through SQL Primary
juliet-top-25-subset-34,J19870,CWE566_Authorization_Bypass_Through_SQL_Primary__Servlet_11_bad,CWE-566,True,CWE-566 CWE-639,Authorization Bypass Through SQL Primary
juliet-top-25-subset-34,J19871,CWE566_Authorization_Bypass_Through_SQL_Primary__Servlet_11_good,CWE-566,False,CWE-566 CWE-639,Authorization Bypass Through SQL Primary
juliet-top-25-subset-34,J19874,CWE566_Authorization_Bypass_Through_SQL_Primary__Servlet_13_bad,CWE-566,True,CWE-566 CWE-639,Authorization Bypass Through SQL Primary
juliet-top-25-subset-34,J19875,CWE566_Authorization_Bypass_Through_SQL_Primary__Servlet_13_good,CWE-566,False,CWE-566 CWE-639,Authorization Bypass Through SQL Primary
juliet-top-25-subset-34,J19876,CWE566_Authorization_Bypass_Through_SQL_Primary__Servlet_14_bad,CWE-566,True,CWE-566 CWE-639,Authorization Bypass Through SQL Primary
juliet-top-25-subset-34,J19877,CWE566_Authorization_Bypass_Through_SQL_Primary__Servlet_14_good,CWE-566,False,CWE-566 CWE-639,Authorization Bypass Through SQL Primary
juliet-top-25-subset-34,J19878,CWE566_Authorization_Bypass_Through_SQL_Primary__Servlet_15_bad,CWE-566,True,CWE-566 CWE-639,Authorization Bypass Through SQL Primary
juliet-top-25-subset-34,J19879,CWE566_Authorization_Bypass_Through_SQL_Primary__Servlet_15_good,CWE-566,False,CWE-566 CWE-639,Authorization Bypass Through SQL Primary
juliet-top-25-subset-34,J19880,CWE566_Authorization_Bypass_Through_SQL_Primary__Servlet_16_bad,CWE-566,True,CWE-566 CWE-639,Authorization Bypass Through SQL Primary
juliet-top-25-subset-34,J19881,CWE566_Authorization_Bypass_Through_SQL_Primary__Servlet_16_good,CWE-566,False,CWE-566 CWE-639,Authorization Bypass Through SQL Primary
juliet-top-25-subset-34,J19882,CWE566_Authorization_Bypass_Through_SQL_Primary__Servlet_17_bad,CWE-566,True,CWE-566 CWE-639,Authorization Bypass Through SQL Primary
juliet-top-25-subset-34,J19883,CWE566_Authorization_Bypass_Through_SQL_Primary__Servlet_17_good,CWE-566,False,CWE-566 CWE-639,Authorization Bypass Through SQL Primary
juliet-top-25-subset-34,J19884,CWE566_Authorization_Bypass_Through_SQL_Primary__Servlet_21_bad,CWE-566,True,CWE-566 CWE-639,Authorization Bypass Through SQL Primary
juliet-top-25-subset-34,J19885,CWE566_Authorization_Bypass_Through_SQL_Primary__Servlet_21_good,CWE-566,False,CWE-566 CWE-639,Authorization Bypass Through SQL Primary
juliet-top-25-subset-34,J19886,CWE566_Authorization_Bypass_Through_SQL_Primary__Servlet_31_bad,CWE-566,True,CWE-566 CWE-639,Authorization Bypass Through SQL Primary
juliet-top-25-subset-34,J19887,CWE566_Authorization_Bypass_Through_SQL_Primary__Servlet_31_good,CWE-566,False,CWE-566 CWE-639,Authorization Bypass Through SQL Primary
juliet-top-25-subset-34,J19888,CWE566_Authorization_Bypass_Through_SQL_Primary__Servlet_41_bad,CWE-566,True,CWE-566 CWE-639,Authorization Bypass Through SQL Primary
juliet-top-25-subset-34,J19889,CWE566_Authorization_Bypass_Through_SQL_Primary__Servlet_41_good,CWE-566,False,CWE-566 CWE-639,Authorization Bypass Through SQL Primary
juliet-top-25-subset-34,J19890,CWE566_Authorization_Bypass_Through_SQL_Primary__Servlet_42_bad,CWE-566,True,CWE-566 CWE-639,Authorization Bypass Through SQL Primary
juliet-top-25-subset-34,J19891,CWE566_Authorization_Bypass_Through_SQL_Primary__Servlet_42_good,CWE-566,False,CWE-566 CWE-639,Authorization Bypass Through SQL Primary
juliet-top-25-subset-34,J19898,CWE606_Unchecked_Loop_Condition__connect_tcp_03_bad,CWE-606,True,CWE-606 CWE-1284,Unchecked Loop Condition
juliet-top-25-subset-34,J19899,CWE606_Unchecked_Loop_Condition__connect_tcp_03_good,CWE-606,False,CWE-606 CWE-1284,Unchecked Loop Condition
juliet-top-25-subset-34,J19954,CWE606_Unchecked_Loop_Condition__console_readLine_09_bad,CWE-606,True,CWE-606 CWE-1284,Unchecked Loop Condition
juliet-top-25-subset-34,J19955,CWE606_Unchecked_Loop_Condition__console_readLine_09_good,CWE-606,False,CWE-606 CWE-1284,Unchecked Loop Condition
juliet-top-25-subset-34,J19972,CWE606_Unchecked_Loop_Condition__console_readLine_21_bad,CWE-606,True,CWE-606 CWE-1284,Unchecked Loop Condition
juliet-top-25-subset-34,J19973,CWE606_Unchecked_Loop_Condition__console_readLine_21_good,CWE-606,False,CWE-606 CWE-1284,Unchecked Loop Condition
juliet-top-25-subset-34,J20008,CWE606_Unchecked_Loop_Condition__database_14_bad,CWE-606,True,CWE-606 CWE-1284,Unchecked Loop Condition
juliet-top-25-subset-34,J20009,CWE606_Unchecked_Loop_Condition__database_14_good,CWE-606,False,CWE-606 CWE-1284,Unchecked Loop Condition
juliet-top-25-subset-34,J20016,CWE606_Unchecked_Loop_Condition__database_21_bad,CWE-606,True,CWE-606 CWE-1284,Unchecked Loop Condition
juliet-top-25-subset-34,J20017,CWE606_Unchecked_Loop_Condition__database_21_good,CWE-606,False,CWE-606 CWE-1284,Unchecked Loop Condition
juliet-top-25-subset-34,J20098,CWE606_Unchecked_Loop_Condition__File_15_bad,CWE-606,True,CWE-606 CWE-1284,Unchecked Loop Condition
juliet-top-25-subset-34,J20099,CWE606_Unchecked_Loop_Condition__File_15_good,CWE-606,False,CWE-606 CWE-1284,Unchecked Loop Condition
juliet-top-25-subset-34,J20118,CWE606_Unchecked_Loop_Condition__getCookies_Servlet_03_bad,CWE-606,True,CWE-606 CWE-1284,Unchecked Loop Condition
juliet-top-25-subset-34,J20119,CWE606_Unchecked_Loop_Condition__getCookies_Servlet_03_good,CWE-606,False,CWE-606 CWE-1284,Unchecked Loop Condition
juliet-top-25-subset-34,J20136,CWE606_Unchecked_Loop_Condition__getCookies_Servlet_12_bad,CWE-606,True,CWE-606 CWE-1284,Unchecked Loop Condition
juliet-top-25-subset-34,J20137,CWE606_Unchecked_Loop_Condition__getCookies_Servlet_12_good,CWE-606,False,CWE-606 CWE-1284,Unchecked Loop Condition
juliet-top-25-subset-34,J20158,CWE606_Unchecked_Loop_Condition__getParameter_Servlet_01_bad,CWE-606,True,CWE-606 CWE-1284,Unchecked Loop Condition
juliet-top-25-subset-34,J20159,CWE606_Unchecked_Loop_Condition__getParameter_Servlet_01_good,CWE-606,False,CWE-606 CWE-1284,Unchecked Loop Condition
juliet-top-25-subset-34,J20208,CWE606_Unchecked_Loop_Condition__getQueryString_Servlet_04_bad,CWE-606,True,CWE-606 CWE-1284,Unchecked Loop Condition
juliet-top-25-subset-34,J20209,CWE606_Unchecked_Loop_Condition__getQueryString_Servlet_04_good,CWE-606,False,CWE-606 CWE-1284,Unchecked Loop Condition
juliet-top-25-subset-34,J20212,CWE606_Unchecked_Loop_Condition__getQueryString_Servlet_06_bad,CWE-606,True,CWE-606 CWE-1284,Unchecked Loop Condition
juliet-top-25-subset-34,J20213,CWE606_Unchecked_Loop_Condition__getQueryString_Servlet_06_good,CWE-606,False,CWE-606 CWE-1284,Unchecked Loop Condition
juliet-top-25-subset-34,J20302,CWE606_Unchecked_Loop_Condition__PropertiesFile_07_bad,CWE-606,True,CWE-606 CWE-1284,Unchecked Loop Condition
juliet-top-25-subset-34,J20303,CWE606_Unchecked_Loop_Condition__PropertiesFile_07_good,CWE-606,False,CWE-606 CWE-1284,Unchecked Loop Condition
juliet-top-25-subset-34,J20312,CWE606_Unchecked_Loop_Condition__PropertiesFile_12_bad,CWE-606,True,CWE-606 CWE-1284,Unchecked Loop Condition
juliet-top-25-subset-34,J20313,CWE606_Unchecked_Loop_Condition__PropertiesFile_12_good,CWE-606,False,CWE-606 CWE-1284,Unchecked Loop Condition
juliet-top-25-subset-34,J20316,CWE606_Unchecked_Loop_Condition__PropertiesFile_14_bad,CWE-606,True,CWE-606 CWE-1284,Unchecked Loop Condition
juliet-top-25-subset-34,J20317,CWE606_Unchecked_Loop_Condition__PropertiesFile_14_good,CWE-606,False,CWE-606 CWE-1284,Unchecked Loop Condition
juliet-top-25-subset-34,J20356,CWE606_Unchecked_Loop_Condition__Property_12_bad,CWE-606,True,CWE-606 CWE-1284,Unchecked Loop Condition
juliet-top-25-subset-34,J20357,CWE606_Unchecked_Loop_Condition__Property_12_good,CWE-606,False,CWE-606 CWE-1284,Unchecked Loop Condition
juliet-top-25-subset-34,J20364,CWE606_Unchecked_Loop_Condition__Property_16_bad,CWE-606,True,CWE-606 CWE-1284,Unchecked Loop Condition
juliet-top-25-subset-34,J20365,CWE606_Unchecked_Loop_Condition__Property_16_good,CWE-606,False,CWE-606 CWE-1284,Unchecked Loop Condition
juliet-top-25-subset-34,J20384,CWE606_Unchecked_Loop_Condition__URLConnection_04_bad,CWE-606,True,CWE-606 CWE-1284,Unchecked Loop Condition
juliet-top-25-subset-34,J20385,CWE606_Unchecked_Loop_Condition__URLConnection_04_good,CWE-606,False,CWE-606 CWE-1284,Unchecked Loop Condition
juliet-top-25-subset-34,J20432,CWE78_OS_Command_Injection__connect_tcp_06_bad,CWE-78,True,CWE-78 CWE-77,OS Command Injection
juliet-top-25-subset-34,J20433,CWE78_OS_Command_Injection__connect_tcp_06_good,CWE-78,False,CWE-78 CWE-77,OS Command Injection
juliet-top-25-subset-34,J20464,CWE78_OS_Command_Injection__connect_tcp_45_bad,CWE-78,True,CWE-78 CWE-77,OS Command Injection
juliet-top-25-subset-34,J20465,CWE78_OS_Command_Injection__connect_tcp_45_good,CWE-78,False,CWE-78 CWE-77,OS Command Injection
juliet-top-25-subset-34,J20478,CWE78_OS_Command_Injection__console_readLine_07_bad,CWE-78,True,CWE-78 CWE-77,OS Command Injection
juliet-top-25-subset-34,J20479,CWE78_OS_Command_Injection__console_readLine_07_good,CWE-78,False,CWE-78 CWE-77,OS Command Injection
juliet-top-25-subset-34,J20496,CWE78_OS_Command_Injection__console_readLine_16_bad,CWE-78,True,CWE-78 CWE-77,OS Command Injection
juliet-top-25-subset-34,J20497,CWE78_OS_Command_Injection__console_readLine_16_good,CWE-78,False,CWE-78 CWE-77,OS Command Injection
juliet-top-25-subset-34,J20626,CWE78_OS_Command_Injection__File_15_bad,CWE-78,True,CWE-78 CWE-77,OS Command Injection
juliet-top-25-subset-34,J20627,CWE78_OS_Command_Injection__File_15_good,CWE-78,False,CWE-78 CWE-77,OS Command Injection
juliet-top-25-subset-34,J20632,CWE78_OS_Command_Injection__File_21_bad,CWE-78,True,CWE-78 CWE-77,OS Command Injection
juliet-top-25-subset-34,J20633,CWE78_OS_Command_Injection__File_21_good,CWE-78,False,CWE-78 CWE-77,OS Command Injection
juliet-top-25-subset-34,J20676,CWE78_OS_Command_Injection__getCookies_Servlet_21_bad,CWE-78,True,CWE-78 CWE-77,OS Command Injection
juliet-top-25-subset-34,J20677,CWE78_OS_Command_Injection__getCookies_Servlet_21_good,CWE-78,False,CWE-78 CWE-77,OS Command Injection
juliet-top-25-subset-34,J20680,CWE78_OS_Command_Injection__getCookies_Servlet_41_bad,CWE-78,True,CWE-78 CWE-77,OS Command Injection
juliet-top-25-subset-34,J20681,CWE78_OS_Command_Injection__getCookies_Servlet_41_good,CWE-78,False,CWE-78 CWE-77,OS Command Injection
juliet-top-25-subset-34,J20736,CWE78_OS_Command_Injection__getQueryString_Servlet_04_bad,CWE-78,True,CWE-78 CWE-77,OS Command Injection
juliet-top-25-subset-34,J20737,CWE78_OS_Command_Injection__getQueryString_Servlet_04_good,CWE-78,False,CWE-78 CWE-77,OS Command Injection
juliet-top-25-subset-34,J20756,CWE78_OS_Command_Injection__getQueryString_Servlet_14_bad,CWE-78,True,CWE-78 CWE-77,OS Command Injection
juliet-top-25-subset-34,J20757,CWE78_OS_Command_Injection__getQueryString_Servlet_14_good,CWE-78,False,CWE-78 CWE-77,OS Command Injection
juliet-top-25-subset-34,J20772,CWE78_OS_Command_Injection__getQueryString_Servlet_45_bad,CWE-78,True,CWE-78 CWE-77,OS Command Injection
juliet-top-25-subset-34,J20773,CWE78_OS_Command_Injection__getQueryString_Servlet_45_good,CWE-78,False,CWE-78 CWE-77,OS Command Injection
juliet-top-25-subset-34,J20808,CWE78_OS_Command_Injection__listen_tcp_21_bad,CWE-78,True,CWE-78 CWE-77,OS Command Injection
juliet-top-25-subset-34,J20809,CWE78_OS_Command_Injection__listen_tcp_21_good,CWE-78,False,CWE-78 CWE-77,OS Command Injection
juliet-top-25-subset-34,J20822,CWE78_OS_Command_Injection__PropertiesFile_03_bad,CWE-78,True,CWE-78 CWE-77,OS Command Injection
juliet-top-25-subset-34,J20823,CWE78_OS_Command_Injection__PropertiesFile_03_good,CWE-78,False,CWE-78 CWE-77,OS Command Injection
juliet-top-25-subset-34,J20830,CWE78_OS_Command_Injection__PropertiesFile_07_bad,CWE-78,True,CWE-78 CWE-77,OS Command Injection
juliet-top-25-subset-34,J20831,CWE78_OS_Command_Injection__PropertiesFile_07_good,CWE-78,False,CWE-78 CWE-77,OS Command Injection
juliet-top-25-subset-34,J20840,CWE78_OS_Command_Injection__PropertiesFile_12_bad,CWE-78,True,CWE-78 CWE-77,OS Command Injection
juliet-top-25-subset-34,J20841,CWE78_OS_Command_Injection__PropertiesFile_12_good,CWE-78,False,CWE-78 CWE-77,OS Command Injection
juliet-top-25-subset-34,J20856,CWE78_OS_Command_Injection__PropertiesFile_41_bad,CWE-78,True,CWE-78 CWE-77,OS Command Injection
juliet-top-25-subset-34,J20857,CWE78_OS_Command_Injection__PropertiesFile_41_good,CWE-78,False,CWE-78 CWE-77,OS Command Injection
juliet-top-25-subset-34,J20890,CWE78_OS_Command_Injection__Property_15_bad,CWE-78,True,CWE-78 CWE-77,OS Command Injection
juliet-top-25-subset-34,J20891,CWE78_OS_Command_Injection__Property_15_good,CWE-78,False,CWE-78 CWE-77,OS Command Injection
juliet-top-25-subset-34,J20972,CWE80_XSS__CWE182_Servlet_connect_tcp_12_bad,CWE-80,True,CWE-80 CWE-79,XSS
juliet-top-25-subset-34,J20973,CWE80_XSS__CWE182_Servlet_connect_tcp_12_good,CWE-80,False,CWE-80 CWE-79,XSS
juliet-top-25-subset-34,J21062,CWE80_XSS__CWE182_Servlet_File_13_bad,CWE-80,True,CWE-80 CWE-79,XSS
juliet-top-25-subset-34,J21063,CWE80_XSS__CWE182_Servlet_File_13_good,CWE-80,False,CWE-80 CWE-79,XSS
juliet-top-25-subset-34,J21126,CWE80_XSS__CWE182_Servlet_getParameter_Servlet_01_bad,CWE-80,True,CWE-80 CWE-79,XSS
juliet-top-25-subset-34,J21127,CWE80_XSS__CWE182_Servlet_getParameter_Servlet_01_good,CWE-80,False,CWE-80 CWE-79,XSS
juliet-top-25-subset-34,J21138,CWE80_XSS__CWE182_Servlet_getParameter_Servlet_07_bad,CWE-80,True,CWE-80 CWE-79,XSS
juliet-top-25-subset-34,J21139,CWE80_XSS__CWE182_Servlet_getParameter_Servlet_07_good,CWE-80,False,CWE-80 CWE-79,XSS
juliet-top-25-subset-34,J21164,CWE80_XSS__CWE182_Servlet_getParameter_Servlet_41_bad,CWE-80,True,CWE-80 CWE-79,XSS
juliet-top-25-subset-34,J21165,CWE80_XSS__CWE182_Servlet_getParameter_Servlet_41_good,CWE-80,False,CWE-80 CWE-79,XSS
juliet-top-25-subset-34,J21176,CWE80_XSS__CWE182_Servlet_getQueryString_Servlet_04_bad,CWE-80,True,CWE-80 CWE-79,XSS
juliet-top-25-subset-34,J21177,CWE80_XSS__CWE182_Servlet_getQueryString_Servlet_04_good,CWE-80,False,CWE-80 CWE-79,XSS
juliet-top-25-subset-34,J21214,CWE80_XSS__CWE182_Servlet_listen_tcp_01_bad,CWE-80,True,CWE-80 CWE-79,XSS
juliet-top-25-subset-34,J21215,CWE80_XSS__CWE182_Servlet_listen_tcp_01_good,CWE-80,False,CWE-80 CWE-79,XSS
juliet-top-25-subset-34,J21318,CWE80_XSS__CWE182_Servlet_URLConnection_09_bad,CWE-80,True,CWE-80 CWE-79,XSS
juliet-top-25-subset-34,J21319,CWE80_XSS__CWE182_Servlet_URLConnection_09_good,CWE-80,False,CWE-80 CWE-79,XSS
juliet-top-25-subset-34,J21362,CWE80_XSS__Servlet_connect_tcp_09_bad,CWE-80,True,CWE-80 CWE-79,XSS
juliet-top-25-subset-34,J21363,CWE80_XSS__Servlet_connect_tcp_09_good,CWE-80,False,CWE-80 CWE-79,XSS
juliet-top-25-subset-34,J21442,CWE80_XSS__Servlet_File_05_bad,CWE-80,True,CWE-80 CWE-79,XSS
juliet-top-25-subset-34,J21443,CWE80_XSS__Servlet_File_05_good,CWE-80,False,CWE-80 CWE-79,XSS
juliet-top-25-subset-34,J21460,CWE80_XSS__Servlet_File_14_bad,CWE-80,True,CWE-80 CWE-79,XSS
juliet-top-25-subset-34,J21461,CWE80_XSS__Servlet_File_14_good,CWE-80,False,CWE-80 CWE-79,XSS
juliet-top-25-subset-34,J21498,CWE80_XSS__Servlet_getCookies_Servlet_11_bad,CWE-80,True,CWE-80 CWE-79,XSS
juliet-top-25-subset-34,J21499,CWE80_XSS__Servlet_getCookies_Servlet_11_good,CWE-80,False,CWE-80 CWE-79,XSS
juliet-top-25-subset-34,J21522,CWE80_XSS__Servlet_getParameter_Servlet_01_bad,CWE-80,True,CWE-80 CWE-79,XSS
juliet-top-25-subset-34,J21523,CWE80_XSS__Servlet_getParameter_Servlet_01_good,CWE-80,False,CWE-80 CWE-79,XSS
juliet-top-25-subset-34,J21572,CWE80_XSS__Servlet_getQueryString_Servlet_04_bad,CWE-80,True,CWE-80 CWE-79,XSS
juliet-top-25-subset-34,J21573,CWE80_XSS__Servlet_getQueryString_Servlet_04_good,CWE-80,False,CWE-80 CWE-79,XSS
juliet-top-25-subset-34,J21600,CWE80_XSS__Servlet_getQueryString_Servlet_21_bad,CWE-80,True,CWE-80 CWE-79,XSS
juliet-top-25-subset-34,J21601,CWE80_XSS__Servlet_getQueryString_Servlet_21_good,CWE-80,False,CWE-80 CWE-79,XSS
juliet-top-25-subset-34,J21646,CWE80_XSS__Servlet_listen_tcp_31_bad,CWE-80,True,CWE-80 CWE-79,XSS
juliet-top-25-subset-34,J21647,CWE80_XSS__Servlet_listen_tcp_31_good,CWE-80,False,CWE-80 CWE-79,XSS
juliet-top-25-subset-34,J21726,CWE80_XSS__Servlet_URLConnection_15_bad,CWE-80,True,CWE-80 CWE-79,XSS
juliet-top-25-subset-34,J21727,CWE80_XSS__Servlet_URLConnection_15_good,CWE-80,False,CWE-80 CWE-79,XSS
juliet-top-25-subset-34,J21754,CWE81_XSS_Error_Message__Servlet_connect_tcp_07_bad,CWE-81,True,CWE-81 CWE-79,XSS Error Message
juliet-top-25-subset-34,J21755,CWE81_XSS_Error_Message__Servlet_connect_tcp_07_good,CWE-81,False,CWE-81 CWE-79,XSS Error Message
juliet-top-25-subset-34,J21778,CWE81_XSS_Error_Message__Servlet_connect_tcp_31_bad,CWE-81,True,CWE-81 CWE-79,XSS Error Message
juliet-top-25-subset-34,J21779,CWE81_XSS_Error_Message__Servlet_connect_tcp_31_good,CWE-81,False,CWE-81 CWE-79,XSS Error Message
juliet-top-25-subset-34,J21802,CWE81_XSS_Error_Message__Servlet_database_09_bad,CWE-81,True,CWE-81 CWE-79,XSS Error Message
juliet-top-25-subset-34,J21803,CWE81_XSS_Error_Message__Servlet_database_09_good,CWE-81,False,CWE-81 CWE-79,XSS Error Message
juliet-top-25-subset-34,J21830,CWE81_XSS_Error_Message__Servlet_File_01_bad,CWE-81,True,CWE-81 CWE-79,XSS Error Message
juliet-top-25-subset-34,J21831,CWE81_XSS_Error_Message__Servlet_File_01_good,CWE-81,False,CWE-81 CWE-79,XSS Error Message
juliet-top-25-subset-34,J21884,CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_06_bad,CWE-81,True,CWE-81 CWE-79,XSS Error Message
juliet-top-25-subset-34,J21885,CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_06_good,CWE-81,False,CWE-81 CWE-79,XSS Error Message
juliet-top-25-subset-34,J21888,CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_08_bad,CWE-81,True,CWE-81 CWE-79,XSS Error Message
juliet-top-25-subset-34,J21889,CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_08_good,CWE-81,False,CWE-81 CWE-79,XSS Error Message
juliet-top-25-subset-34,J21902,CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_15_bad,CWE-81,True,CWE-81 CWE-79,XSS Error Message
juliet-top-25-subset-34,J21903,CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_15_good,CWE-81,False,CWE-81 CWE-79,XSS Error Message
juliet-top-25-subset-34,J21994,CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_17_bad,CWE-81,True,CWE-81 CWE-79,XSS Error Message
juliet-top-25-subset-34,J21995,CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_17_good,CWE-81,False,CWE-81 CWE-79,XSS Error Message
juliet-top-25-subset-34,J22014,CWE81_XSS_Error_Message__Servlet_listen_tcp_05_bad,CWE-81,True,CWE-81 CWE-79,XSS Error Message
juliet-top-25-subset-34,J22015,CWE81_XSS_Error_Message__Servlet_listen_tcp_05_good,CWE-81,False,CWE-81 CWE-79,XSS Error Message
juliet-top-25-subset-34,J22026,CWE81_XSS_Error_Message__Servlet_listen_tcp_11_bad,CWE-81,True,CWE-81 CWE-79,XSS Error Message
juliet-top-25-subset-34,J22027,CWE81_XSS_Error_Message__Servlet_listen_tcp_11_good,CWE-81,False,CWE-81 CWE-79,XSS Error Message
juliet-top-25-subset-34,J22032,CWE81_XSS_Error_Message__Servlet_listen_tcp_14_bad,CWE-81,True,CWE-81 CWE-79,XSS Error Message
juliet-top-25-subset-34,J22033,CWE81_XSS_Error_Message__Servlet_listen_tcp_14_good,CWE-81,False,CWE-81 CWE-79,XSS Error Message
juliet-top-25-subset-34,J22054,CWE81_XSS_Error_Message__Servlet_PropertiesFile_03_bad,CWE-81,True,CWE-81 CWE-79,XSS Error Message
juliet-top-25-subset-34,J22055,CWE81_XSS_Error_Message__Servlet_PropertiesFile_03_good,CWE-81,False,CWE-81 CWE-79,XSS Error Message
juliet-top-25-subset-34,J22066,CWE81_XSS_Error_Message__Servlet_PropertiesFile_09_bad,CWE-81,True,CWE-81 CWE-79,XSS Error Message
